userId,userName,gz_num,fs_num,intro,age
5.35E+15,股友It3lzm,0,253,这个人很懒，什么都没有留下,1.2年
9.58E+15,铁散信步股林,135,6,这个人很懒，什么都没有留下,6.3年
6.07E+15,红高粱A,3,8,这个人很懒，什么都没有留下,6.2年
3.29E+15,投资人说,5,7638,致力于寻找具有匠人精神的投资人，多角度呈现投资人所看到的世界，经常关注我们你可以获得充满趣味的思维启迪，还有接地气的创投方法论。,3.1年
2.83E+15,A市温兆伦,89,60,这个人很懒，什么都没有留下,2.6年
7.74E+15,小菜鸟乐乐,15,14,九分看运气,5.2年
8.72E+15,一鸣惊牛,10,14,牛,1年
1.54E+15,magicgege6271,8,2,这个人很懒，什么都没有留下,5.8年
1.52E+15,海虹沉浮,16,1473,成了萧何，败也萧何,2.2年
9.31E+15,李大缠师格局,50,31,每日分享个人理财观点与心得,4.1年
1.59E+15,我从没赚过钱啊,14,22,不要贪，方可长远！,11个月
1.68E+15,无闻的小韭菜i,3,1,这个人很懒，什么都没有留下,1年
7.69E+15,招财善贾de江别鹤,28,1,这个人很懒，什么都没有留下,11个月
2.18E+15,小七滚雪球,52,15252,92年生人，2013年读大学期间9W本金起步，后陆续投入18W，目前股票净资产370W+，年化收益率45%，热衷传播价值投资理念，持续分享个股研究，实盘展示，投资心得。,2.1年
3.45E+15,华富基金,2,15171,专注成长权益守正出奇，擅长固收增强大类配置,3年
1.47E+15,求搭一下顺风车,45,10,这个人很懒，什么都没有留下,1.6年
2.82E+15,股友F4hhf57983,1,0,这个人很懒，什么都没有留下,3.8年
4.68E+15,财经白金,3,26174,喜好财经、资本、经济领域。与有缘人共免。,12.7年
3.06E+15,抖是浮云,2,0,这个人很懒，什么都没有留下,1年
5.86E+15,Zhkfd863,3,46,这个人很懒，什么都没有留下,6.2年
6.60E+15,学会等待静候花开,2,158,盛衰交替，物极必反，周而复始，无有休止,1年
8.47E+15,股友DFCF一生拥有,8,3,买DF财富，享一生财富,1.9年
3.75E+15,基民MG81Gz,1,1,这个人很懒，什么都没有留下,1.3年
2.61E+15,万事兴隆地王重阳,115,12,这个人很懒，什么都没有留下,3年
1.49E+15,股友icMvPP,1,62,这个人很懒，什么都没有留下,5年
8.48E+15,早盘涨卖跌就买,3,70,这个人很懒，什么都没有留下,6.1年
8.44E+15,z3gg,25,0,这个人很懒，什么都没有留下,1.5年
3.50E+15,n350013637982702,1,0,这个人很懒，什么都没有留下,8.4年
4.54E+15,股市胖虎,10,16943,股市胖虎 畅行无阻,2.1年
3.28E+15,键果70年到4300,17,30,这个人很懒，什么都没有留下,2.4年
6.45E+15,临渊羡虾,16,3,天下熙熙皆为利来，天下攘攘皆为利往！骚扰我的广告滚远点！,6.3年
1.13E+15,股友OsgFXL,1,48,这个人很懒，什么都没有留下,4.3年
4.80E+15,踏浪456,21,19,这个人很懒，什么都没有留下,9.2年
8.82E+15,战术投资者小志,18,143,专注于战略战术投资！,4.3年
6.42E+15,股神桑菲特,72,65,拿得住涨，扛得住跌，理性炒股，相信复利的力量！,2.3年
6.15E+15,舞动的星辰5352,0,2,这个人很懒，什么都没有留下,4.1年
6.15E+15,舞动的星辰5352,0,2,这个人很懒，什么都没有留下,4.1年
7.20E+15,股友V3BPUa,19,2,这个人很懒，什么都没有留下,1.2年
6.82E+15,好股票,0,11760,用心创造价值，让投资更简单！,2.3年
3.81E+15,股友c720G7,23,2,这个人很懒，什么都没有留下,1.1年
3.09E+15,基民wAv5Cb,0,0,这个人很懒，什么都没有留下,11个月
8.30E+15,低调刘杨,1,3,这个人很懒，什么都没有留下,3.8年
6.01E+15,草没味9527,3,13,玩情绪投机，不玩理性投资。,1.3年
2.20E+15,夏宇78701,0,1264,这个人很懒，什么都没有留下,7.5年
4.04E+15,大理格格,0,4,希望赶上巴菲特,4.5年
6.80E+15,股友OlrwT8,0,0,这个人很懒，什么都没有留下,1.1年
5.35E+15,大河财立方,8,30572,大河报&#183;大河财立方财经全媒体平台账号，关注证券、银行、基金等领域。,2.7年
6.58E+15,股友AcJnOI,0,1,这个人很懒，什么都没有留下,3.4年
4.23E+15,小糯米日记,33,79,,4.7年
7.80E+15,股友8KWYuK,0,1,这个人很懒，什么都没有留下,10个月
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
4.48E+15,少校16592,0,46,这个人很懒，什么都没有留下,6.7年
7.98E+15,小七看股票,4,18,这个人很懒，什么都没有留下,3.3年
7.87E+15,coleane,2,1,这个人很懒，什么都没有留下,14.5年
5.14E+15,收割者001,35,6,这个人很懒，什么都没有留下,2.2年
6.23E+15,道友请留步ls,4,6,人生的意义，到底是什么,3.3年
6.74E+15,股神巴飞铁,3,10,这个人很懒，什么都没有留下,6.2年
2.06E+15,厉害啦,0,0,这个人很懒，什么都没有留下,11个月
2.32E+15,股友6ta9Ma,0,0,这个人很懒，什么都没有留下,10个月
2.96E+15,yongda88,10,7,这个人很懒，什么都没有留下,7.1年
8.39E+15,uxfjozvdf,5,2,,1.4年
6.93E+15,傻白甜大韭菜,1,6,这个人很懒，什么都没有留下,4年
3.95E+15,俺曾经说过,7,3,弱水三千，但取一瓢；找最好的公司，做时间的朋友。,6.4年
3.24E+15,川BUA126,10,37,玩古的就是堵途，至少比买2元菜强吧,1.6年
5.48E+15,杨宇666,6,14,这个人很懒，什么都没有留下,2.5年
3.03E+15,股友cc8886888ccc,9,18,这个人很懒，什么都没有留下,1.4年
4.25E+15,能割善捂369369,7,23,这个人很懒，什么都没有留下,2.2年
3.36E+15,步步为盈777,55,59,有留下,8.2年
5.15E+15,家财腾达的苏星河,0,0,这个人很懒，什么都没有留下,9个月
1.98E+15,yovikiii,0,0,这个人很懒，什么都没有留下,11个月
5.83E+15,安息香,88,13,这个人很懒，什么都没有留下,3.5年
7.93E+15,东财网友7928513920632050,2,0,这个人很懒，什么都没有留下,7.5年
1.61E+15,Qnmdz,2,12,,1.7年
3.03E+15,股友cc8886888ccc,9,18,这个人很懒，什么都没有留下,1.4年
3.40E+15,像我这样的人15,26,1,这个人很懒，什么都没有留下,11个月
1.89E+15,监证会介入,2,63,这个人很懒，什么都没有留下,2.7年
5.80E+15,网友涨顺飞,3,1,这个人很懒，什么都没有留下,1.4年
5.97E+15,战狼丨,2,108,选时择势，趋势为王！！ 只做向上突破的个股，趋势在，上涨只是时间的问题，不是吗？？,3.5年
6.20E+15,股友XkUst4,6,4,这个人很懒，什么都没有留下,2.5年
9.66E+15,逍遥渔夫9,4,1873,这个人很懒，什么都没有留下,11.9年
5.04E+15,盖盖兔,0,3,这个人很懒，什么都没有留下,1.8年
3.42E+15,王小二er,7,1,这个人很懒，什么都没有留下,1.5年
9.33E+15,茅台小股东,2,50,这个人很懒，什么都没有留下,6年
8.79E+15,资本之永不眠,31,2,这个人很懒，什么都没有留下,3年
7.43E+15,xubao12,0,15,这个人很懒，什么都没有留下,5.4年
7.19E+15,股友i3rWBy,95,28,这个人很懒，什么都没有留下,1.8年
4.33E+15,知足常乐fff,0,0,这个人很懒，什么都没有留下,1.4年
1.61E+15,Qnmdz,2,12,,1.7年
3.42E+15,王小二er,7,1,这个人很懒，什么都没有留下,1.5年
7.63E+15,股友Qy7HrC,63,1,这个人很懒，什么都没有留下,11个月
2.11E+15,FLY5201314,32,5,这个人很懒，什么都没有留下,6.4年
8.01E+15,股友S97lWo,2,10,这个人很懒，什么都没有留下,3.4年
4.25E+15,君正先锋队,4,5,这个人很懒，什么都没有留下,1.4年
3.93E+15,修行小白,3,5,这个人很懒，什么都没有留下,1.3年
7.39E+15,多文钵满de殷野王,0,0,这个人很懒，什么都没有留下,10个月
7.78E+15,基民qCXilG,12,33,这个人很懒，什么都没有留下,2.6年
2.12E+15,我要发达jx656,10,0,这个人很懒，什么都没有留下,7.8年
1.15E+15,股友Sa8Qj2,1,2,2019，我要奋发图强,2.2年
5.25E+15,Riverbobo,27,0,这个人很懒，什么都没有留下,1年
5.86E+15,Zhkfd863,3,46,这个人很懒，什么都没有留下,6.2年
8.62E+15,山东省股友,2,0,这个人很懒，什么都没有留下,9.6年
5.81E+15,努力回本123,1,42,这个人很懒，什么都没有留下,3.1年
2.43E+15,股友JuOIaU,5,1,这个人很懒，什么都没有留下,2年
6.78E+15,真香ETF,0,1,凭运气挣钱，凭实力亏钱！,1.2年
1.43E+15,什么_a,7,0,这个人很懒，什么都没有留下,10个月
4.19E+15,回调603,4,0,这个人很懒，什么都没有留下,5.4年
2.94E+15,百年璨银,5,19,无善无恶心之体，无善无恶意之动，知善知恶是良知，为善去恶是格物,8.2年
1.44E+15,发财致富蓝,0,0,这个人很懒，什么都没有留下,1.1年
5.68E+15,蓝鲸财经,0,24466,专注财经新闻报道、财经事件解读。由国内多名资深媒体人担纲主编，第一时间财经新闻报道、财经事件解读，力推富有建设性的深度报道。,2年
7.29E+15,梅事聊,2,97,这个人很懒，什么都没有留下,2.3年
1.13E+15,股友OsgFXL,1,48,这个人很懒，什么都没有留下,4.3年
7.05E+15,金币哗啦啦,34,4,这个人很懒，什么都没有留下,1.9年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
3.34E+15,梧桐123456,0,0,这个人很懒，什么都没有留下,1.1年
1.39E+15,微利也是胜利者,3,3,弱水三千取一瓢,1.5年
1.28E+15,准备退市的老九菜,2,0,这个人很懒，什么都没有留下,10个月
7.19E+15,股友i3rWBy,95,28,这个人很懒，什么都没有留下,1.8年
5.14E+15,皓月moon,0,1,这个人很懒，什么都没有留下,2.2年
5.01E+15,买必涨88888888,170,26,,6.2年
4.34E+15,郝一丞天天中新股,3,0,这个人很懒，什么都没有留下,2.3年
3.40E+15,像我这样的人15,26,1,这个人很懒，什么都没有留下,11个月
9.45E+15,基民q6Kdn3,0,0,这个人很懒，什么都没有留下,2.3年
1.89E+15,监证会介入,2,63,这个人很懒，什么都没有留下,2.7年
9.55E+15,zs0608,39,170,,5.8年
6.94E+15,股友sQcRaC,16,2,这个人很懒，什么都没有留下,1.3年
4.28E+15,持仓万手李子园,22,13,这个人很懒，什么都没有留下,10个月
5.04E+15,盖盖兔,0,3,这个人很懒，什么都没有留下,1.8年
5.22E+15,透视源头,1,112,这个人很懒，什么都没有留下,10.3年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
1.79E+15,落花人独立11,7,64,这个人很懒，什么都没有留下,1.4年
1.97E+15,天下银保,0,116,《国际金融报》金融中心出品，每日聚焦行业大事，及时提供热点资讯。,1年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
6.78E+15,真香ETF,0,1,凭运气挣钱，凭实力亏钱！,1.2年
7.57E+15,大湾区直通车,0,8979,广州期货是大连商品交易所、郑州商品交易所、上海期货交易所、上海国际能源交易中心会员单位，中国金融期货交易所交易结算会员单位，可代理国内所有商品期货和期权、金融期货品种交易。,1.2年
5.59E+15,财经早餐,0,66714,财经早餐每天早上为您提供最新鲜、最全面、最专业的财经资讯，专注财经资讯领域的领头羊！,3.6年
4.56E+15,大猫好规划,0,6010,客观，专业，中立的保险知识。,1.7年
2.40E+15,北大六院王大夫,2,45,北京大学第六医院社会精神学科,1.3年
8.02E+15,REITs行业研究,0,17308,中国REITs第一传播平台,3年
9.52E+15,曹晓港,0,0,5分钟选到好保险、好方案,4.9年
3.29E+15,投资人说,5,7638,致力于寻找具有匠人精神的投资人，多角度呈现投资人所看到的世界，经常关注我们你可以获得充满趣味的思维启迪，还有接地气的创投方法论。,3.1年
8.59E+15,江东楚霸王,6,6,?客战法,11个月
8.59E+15,江东楚霸王,6,6,?客战法,11个月
5.15E+15,好男不炒股,12,21,这个人很懒，什么都没有留下,2.7年
3.09E+15,小司聊理财,0,130,小司聊理财，财富滚滚来，每天三分钟，轻松学理财。,3.3年
2.81E+15,通财八方,1,107,捉妖记，跟板块找妖股，炒过的不追，五板后不追，高位股不追，没有换手不追，一字板打开后不追，追二浪股七天左右可进两三天拉不起来便出，股市变化万千不可一语而论。,1.4年
9.11E+15,锦鲤就是我,4,2,这个人很懒，什么都没有留下,11个月
2.15E+15,成精是不可能滴,66,3,这个人很懒，什么都没有留下,9.2年
6.65E+15,今日保,0,26724,由保险公司高管、资深传媒人出身的创始人基于对中国保险行业的深刻理解发起成立，深耕保险一线市场，试图还原一个真实的保险市场。,3.1年
1.39E+15,微利也是胜利者,3,3,弱水三千取一瓢,1.5年
4.54E+15,股市胖虎,10,16943,股市胖虎 畅行无阻,2.1年
1.86E+15,先顺势后知行合一,4,201,,4.7年
5.68E+15,蓝鲸财经,0,24466,专注财经新闻报道、财经事件解读。由国内多名资深媒体人担纲主编，第一时间财经新闻报道、财经事件解读，力推富有建设性的深度报道。,2年
2.71E+15,做个好梦520,0,36,股市可以是自我的放大，亦可为自我的缩略,6年
8.31E+15,股友U5QLZn,0,1,这个人很懒，什么都没有留下,3.7年
8.46E+15,基民hTdOHA,32,1,这个人很懒，什么都没有留下,1年
5.87E+15,尘世迷途小书生,6,3,早上大跌可加仓，早上大涨要减仓，下午大涨只减仓，下午大跌次日买，早上下跌不卖票，逢低加仓T+0，下午拉高不追涨，逢高减仓T+1，上午拉高看十点，下午拉高看二点，股票卖在最高点，股若强势十点封，股若不强,11个月
5.59E+15,深深深的,3,2,这个人很懒，什么都没有留下,1.4年
7.46E+15,可爱的黄老虎,23,6,价值投资，持股以长线为主，喜欢巴菲特，对龙头股情有独钟。,6.3年
6.04E+15,光明财经,0,63,另眼看财经，把握财富脉动。,3.2年
5.04E+15,盖盖兔,0,3,这个人很懒，什么都没有留下,1.8年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
2.91E+15,股友eJ0vVD,0,1,这个人很懒，什么都没有留下,1.1年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
6.34E+15,刘哥333333,3,3,这个人很懒，什么都没有留下,9.7年
5.46E+15,生机暴富地向问天,12,1,这个人很懒，什么都没有留下,10个月
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
6.37E+15,恬淡虚无股心常在,0,86019,本人是小散户，不求一夜暴富，但求每年在股市赚取30%的利润， 因此只投资不投机，正所谓：恬淡虚无悟股道，股心常在看多空。,5.7年
6.06E+15,Tag,0,0,不要慌，会涨的....,1.4年
8.43E+15,深蓝财海,0,7,这个人很懒，什么都没有留下,10个月
7.10E+15,鬼谷传说,1,58,这个人很懒，什么都没有留下,6.1年
3.78E+15,tu硫酸钙,0,4,坐在后八轮上的老韭菜,6.3年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
6.63E+15,最近又帅了,1,2,亿表人才,1.4年
5.01E+15,雨雨雨雨可,6,0,这个人很懒，什么都没有留下,2.7年
1.39E+15,股友iOL1en,1,7,这个人很懒，什么都没有留下,2.2年
1.27E+15,股友yVqJwJ,1,4,这个人很懒，什么都没有留下,4.1年
1.27E+15,股友yVqJwJ,1,4,这个人很懒，什么都没有留下,4.1年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
5.04E+15,盖盖兔,0,3,这个人很懒，什么都没有留下,1.8年
8.29E+15,XM股友5153,6,1,HP旺财宝,7年
6.44E+15,依骑红尘,14,47,这个人很懒，什么都没有留下,11个月
7.18E+15,股友l4rF7v,11,0,这个人很懒，什么都没有留下,2.2年
3.42E+15,王小二er,7,1,这个人很懒，什么都没有留下,1.5年
6.13E+15,yanjie11983,26,21,,4.6年
1.79E+15,落花人独立11,7,64,这个人很懒，什么都没有留下,1.4年
7.88E+15,富贵险中求555,0,0,这个人很懒，什么都没有留下,11个月
8.28E+15,乱来哥,12,19,这个人很懒，什么都没有留下,1.4年
8.90E+15,传说中失落的20年,32,0,这个人很懒，什么都没有留下,1.3年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
9.38E+15,王的表妹,7,96,这个人很懒，什么都没有留下,5.6年
8.85E+15,希望总是慢慢出现的,52,0,这个人很懒，什么都没有留下,2.4年
1.64E+15,小股民2004,0,0,这个人很懒，什么都没有留下,6.4年
8.66E+15,股友CxFmYb,1,27,,5年
3.13E+15,昵称505,1,1,这个人很懒，什么都没有留下,11个月
7.91E+15,股友whx3u7,5,0,这个人很懒，什么都没有留下,2.3年
9.33E+15,茅台小股东,2,50,这个人很懒，什么都没有留下,6年
6.34E+15,刘哥333333,3,3,这个人很懒，什么都没有留下,9.7年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
1.59E+15,我从没赚过钱啊,14,22,不要贪，方可长远！,11个月
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
6.93E+15,傻白甜大韭菜,1,6,这个人很懒，什么都没有留下,4年
1.27E+15,股友yVqJwJ,1,4,这个人很懒，什么都没有留下,4.1年
7.91E+15,元灵一束,3,1,小白,3.1年
1.89E+15,财运发财地林平之,13,0,这个人很懒，什么都没有留下,1.4年
4.23E+15,小糯米日记,33,79,,4.7年
3.24E+15,股友lFWV19,0,0,这个人很懒，什么都没有留下,9个月
1.79E+15,落花人独立11,7,64,这个人很懒，什么都没有留下,1.4年
5.48E+15,杨宇666,6,14,这个人很懒，什么都没有留下,2.5年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
8.66E+15,股友CxFmYb,1,27,,5年
9.71E+15,加秃,0,0,,4.9年
6.93E+15,傻白甜大韭菜,1,6,这个人很懒，什么都没有留下,4年
8.46E+15,基民hTdOHA,32,1,这个人很懒，什么都没有留下,1年
9.33E+15,茅台小股东,2,50,这个人很懒，什么都没有留下,6年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
2.00E+15,糊涂蜡笔3014,1,33,这个人很懒，什么都没有留下,6.4年
3.93E+15,修行小白,3,5,这个人很懒，什么都没有留下,1.3年
4.95E+15,股友iBmmmZ,9,1,这个人很懒，什么都没有留下,3年
1.79E+15,落花人独立11,7,64,这个人很懒，什么都没有留下,1.4年
3.93E+15,修行小白,3,5,这个人很懒，什么都没有留下,1.3年
3.52E+15,起名可真难001,4,1,这个人很懒，什么都没有留下,11个月
3.42E+15,王小二er,7,1,这个人很懒，什么都没有留下,1.5年
4.89E+15,我是年年丰收,32,1,这个人很懒，什么都没有留下,4.8年
5.30E+15,蓝鲸Insurance,0,4602,影响保险业的智囊内参,2.6年
1.79E+15,落花人独立11,7,64,这个人很懒，什么都没有留下,1.4年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
4.85E+15,li575,48,2,这个人很懒，什么都没有留下,4.4年
6.78E+15,真香ETF,0,1,凭运气挣钱，凭实力亏钱！,1.2年
9.24E+15,jack2016,6,9,--,6.5年
7.66E+15,投行圈子,0,48866,投行人士的专业知识、实操经验、业内动态等分享平台,2.7年
9.45E+15,雷达财经,0,11420,把脉公司全方位，扫除雷点，发现价值！,1.8年
8.59E+15,江东楚霸王,6,6,?客战法,11个月
5.68E+15,蓝鲸财经,0,24466,专注财经新闻报道、财经事件解读。由国内多名资深媒体人担纲主编，第一时间财经新闻报道、财经事件解读，力推富有建设性的深度报道。,2年
3.75E+15,三者合一,0,17,这个人很懒，什么都没有留下,2.5年
5.47E+15,微电流,12,2,夕阳与黎明,11个月
9.43E+15,股友jlNQVB,29,2,这个人很懒，什么都没有留下,2.6年
1.12E+15,星光保,0,12,“一站式解决”家庭难题,11个月
6.37E+15,恬淡虚无股心常在,0,86019,本人是小散户，不求一夜暴富，但求每年在股市赚取30%的利润， 因此只投资不投机，正所谓：恬淡虚无悟股道，股心常在看多空。,5.7年
1.39E+15,微利也是胜利者,3,3,弱水三千取一瓢,1.5年
1.79E+15,落花人独立11,7,64,这个人很懒，什么都没有留下,1.4年
7.56E+15,不追涨低位潜伏,5,4,这个人很懒，什么都没有留下,6.1年
9.43E+15,股友jlNQVB,29,2,这个人很懒，什么都没有留下,2.6年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
1.97E+15,天下银保,0,116,《国际金融报》金融中心出品，每日聚焦行业大事，及时提供热点资讯。,1年
4.48E+15,ab天马行空ab,1,7,价值投资，学习巴菲特，对龙头股情有独钟。,6.2年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
4.18E+15,路人價0930,0,0,,4.6年
1.79E+15,落花人独立11,7,64,这个人很懒，什么都没有留下,1.4年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
3.75E+15,基民MG81Gz,1,1,这个人很懒，什么都没有留下,1.3年
5.87E+15,尘世迷途小书生,6,3,早上大跌可加仓，早上大涨要减仓，下午大涨只减仓，下午大跌次日买，早上下跌不卖票，逢低加仓T+0，下午拉高不追涨，逢高减仓T+1，上午拉高看十点，下午拉高看二点，股票卖在最高点，股若强势十点封，股若不强,11个月
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
6.29E+15,LanYU,3,2,这个人很懒，什么都没有留下,3.3年
8.01E+15,菡蕊亭,0,723,?Amen！伯克希尔云天上，彩云之南哈撒韦。1??Fine！白茅浮绿水，红涨拨清波。2??Okay！天高任鸟飞，海阔凭鱼跃。3??Good！海上生明月，天涯共此时。?Ouye！,2年
7.10E+15,鬼谷传说,1,58,这个人很懒，什么都没有留下,6.1年
4.11E+15,股友CzFTud,6,0,这个人很懒，什么都没有留下,1.2年
1.39E+15,微利也是胜利者,3,3,弱水三千取一瓢,1.5年
4.74E+15,闲云野鹤伴清风,6,62,为情怀买单,6.6年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
7.86E+15,股友xpdIwW,22,1,这个人很懒，什么都没有留下,4.2年
5.04E+15,盖盖兔,0,3,这个人很懒，什么都没有留下,1.8年
5.86E+15,Zhkfd863,3,46,这个人很懒，什么都没有留下,6.2年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
6.06E+15,慧择保险网,0,3042,想买保险不知怎么买？慧择不定时分享保险知识，让你轻松懂保险。慧择保险网，你身边的保险服务专家。,3.4年
1.16E+15,股友yv9fj0,21,1,这个人很懒，什么都没有留下,1.5年
6.06E+15,慧择保险网,0,3042,想买保险不知怎么买？慧择不定时分享保险知识，让你轻松懂保险。慧择保险网，你身边的保险服务专家。,3.4年
4.19E+15,回调603,4,0,这个人很懒，什么都没有留下,5.4年
2.21E+15,九月芒1,14,3,这个人很懒，什么都没有留下,4.7年
9.33E+15,茅台小股东,2,50,这个人很懒，什么都没有留下,6年
4.48E+15,ab天马行空ab,1,7,价值投资，学习巴菲特，对龙头股情有独钟。,6.2年
2.50E+15,亮仔纵横股海,3,0,这个人很懒，什么都没有留下,2.6年
9.51E+15,格隆汇,16,69891,中国领先的全球投资研究平台  全球视野，下注中国,10.9年
9.83E+15,股友8n756W9011,2,3,这个人很懒，什么都没有留下,1.3年
9.68E+15,海榕财富风险投研,2,3746,主动投资很难，抄作业容易，卓越投资者帮你看到未来,1.4年
8.57E+15,蔚然控股,0,68,专注地产金融领域的独立财富管理平台，为高净值人士和机构提供专业化、个性化、智能化的资产配置服务。,11个月
1.86E+15,先顺势后知行合一,4,201,,4.7年
9.94E+15,爱基买股12345,8,0,这个人很懒，什么都没有留下,4.8年
5.59E+15,财经早餐,0,66714,财经早餐每天早上为您提供最新鲜、最全面、最专业的财经资讯，专注财经资讯领域的领头羊！,3.6年
4.19E+15,回调603,4,0,这个人很懒，什么都没有留下,5.4年
3.39E+15,跑赢大盘的清哥,9,967,我的炒股技巧是：技术面为主，基本面为辅，重点关注年线之上的股票，趋势为王！,5.2年
2.50E+15,亮仔纵横股海,3,0,这个人很懒，什么都没有留下,2.6年
4.53E+15,骨民散户,1,5,一刀一刀的割,4.7年
1.91E+15,鸡脖毛来,0,14,这个人很懒，什么都没有留下,3.3年
9.29E+15,猛兽财经,0,372,在投资这件事上，猛兽总是独行，牛羊才成群。我们像猛兽一样关注着全球美股、A股、港股等股票市场并且为投资人提供专业的财经资讯、金融圈社交、知识问答、线上线下活动等服务。欢迎关注：《猛兽财经》,2.2年
5.47E+15,A智慧保,0,102,剖析市场真相，共享智慧人生！与智慧君一起，认清金融保险业的庐山真面目。,6.7年
3.38E+15,股友fJhemG,0,5,这个人很懒，什么都没有留下,1.2年
6.90E+15,冬自由飞翔,6,67,,5年
1.39E+15,股友iOL1en,1,7,这个人很懒，什么都没有留下,2.2年
2.59E+15,财源积玉de袁承志,2,163,这个人很懒，什么都没有留下,1年
1.03E+15,股友USWQcC,7,2,这个人很懒，什么都没有留下,1.3年
1.58E+15,小散英勇,5,136,“技术”是投资的基础，“心态”和“纪律”决定回报的程度,11个月
1.97E+15,天下银保,0,116,《国际金融报》金融中心出品，每日聚焦行业大事，及时提供热点资讯。,1年
1.30E+15,捂股无人机是我孙,4,7,这个人很懒，什么都没有留下,3.5年
9.33E+15,茅台小股东,2,50,这个人很懒，什么都没有留下,6年
6.44E+15,依骑红尘,14,47,这个人很懒，什么都没有留下,11个月
1.59E+15,我从没赚过钱啊,14,22,不要贪，方可长远！,11个月
6.90E+15,冬自由飞翔,6,67,,5年
1.87E+15,飞娱梦姬,0,0,这个人很懒，什么都没有留下,11个月
1.39E+15,微利也是胜利者,3,3,弱水三千取一瓢,1.5年
5.58E+15,股友FlfZpD,1,2,这个人很懒，什么都没有留下,1.4年
1.87E+15,飞娱梦姬,0,0,这个人很懒，什么都没有留下,11个月
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
7.43E+15,xubao12,0,15,这个人很懒，什么都没有留下,5.4年
6.94E+15,股友sQcRaC,16,2,这个人很懒，什么都没有留下,1.3年
4.40E+15,WEMONEY研究室,0,187,数字金融内容服务机构，数字金融行业发展风向标，行业交流集散地。,1.2年
8.62E+15,JYW_888,118,1,炒股有亏损的风险，但也可能致富！ 哥是种韭菜专业户，自己种自己割！,1.5年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
5.72E+15,股易027,0,712,股易,9.9年
1.55E+15,大发斗金地傅红雪,19,0,这个人很懒，什么都没有留下,1.4年
1.87E+15,飞娱梦姬,0,0,这个人很懒，什么都没有留下,11个月
1.97E+15,天下银保,0,116,《国际金融报》金融中心出品，每日聚焦行业大事，及时提供热点资讯。,1年
5.30E+15,蓝鲸Insurance,0,4602,影响保险业的智囊内参,2.6年
2.56E+15,股友t2cIun,3,1,这个人很懒，什么都没有留下,1.4年
5.46E+15,小小小小南瓜,7,0,这个人很懒，什么都没有留下,1.4年
4.85E+15,li575,48,2,这个人很懒，什么都没有留下,4.4年
7.43E+15,资深滴老韭菜,4,4,这个人很懒，什么都没有留下,2.5年
3.00E+15,卧龙先知i,6,3,这个人很懒，什么都没有留下,11个月
5.68E+15,蓝鲸财经,0,24466,专注财经新闻报道、财经事件解读。由国内多名资深媒体人担纲主编，第一时间财经新闻报道、财经事件解读，力推富有建设性的深度报道。,2年
5.68E+15,蓝鲸财经,0,24466,专注财经新闻报道、财经事件解读。由国内多名资深媒体人担纲主编，第一时间财经新闻报道、财经事件解读，力推富有建设性的深度报道。,2年
9.85E+15,宛龙,4,35,--,6.6年
2.40E+15,一个人风景,8,1,这个人很懒，什么都没有留下,2年
1.65E+15,浪花_sunny,80,1,震荡期，高抛低吸。。。,5.6年
